Evaluation/100instances/idleT_eval_std,Training/Update/global_critic_loss,Evaluation/100instances/pt_eval_mean,Training/Update/machine_actor_loss,_runtime,Training/Update/job_actor_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/transT_eval_std,_step,Evaluation/100instances/obj_eval_std,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/obj_eval_mean,_timestamp,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_mean
,,,,4153.244450322,,,,320,,,,,1746001459.5744636,,
,,,,4156.402878649,,,,321,,,,,1746001462.7336113,,
,,,,4159.551825935,,,,322,,,,,1746001465.8826375,,
,,,,4163.38454066,,,,323,,,,,1746001469.7152085,,
,0.5067114233970642,,0.06390225142240524,4201.219467747,0.08763214200735092,,,324,,,,,1746001507.549697,,
,,,,4207.10937275,,,,325,,,,,1746001513.439943,,
,,,,4210.227044614,,,,326,,,,,1746001516.5578122,,
,,,,4213.378037693,,,,327,,,,,1746001519.7087722,,
,,,,4216.46020369,,,,328,,,,,1746001522.7910855,,
210.24747722871385,0.5433101654052734,526.9438985471883,0.1369636356830597,4286.737670781,0.1679570972919464,518.8150253561395,44.03127526630986,329,110.66370595714439,277.6128026989875,76.86045919180151,786.1476216383714,1746001593.0676446,61.11346026060739,780.8037288431069
,,,,4292.577167019,,,,330,,,,,1746001598.9076986,,
,,,,4295.802135108,,,,331,,,,,1746001602.1327426,,
,,,,4299.010200752,,,,332,,,,,1746001605.34067,,
,,,,4302.086646511,,,,333,,,,,1746001608.4173286,,
,0.5536242723464966,,0.1963854283094406,4332.560729141,0.15916849672794342,,,334,,,,,1746001638.890995,,
,,,,4338.429382334,,,,335,,,,,1746001644.7601147,,
,,,,4341.547852257,,,,336,,,,,1746001647.878402,,
,,,,4344.653036095,,,,337,,,,,1746001650.9838192,,
,,,,4347.822460838,,,,338,,,,,1746001654.1532133,,
381.41580556054316,0.5892142057418823,526.8774307460288,0.15856902301311493,4418.279976154,0.22550459206104279,557.9919428448354,34.45321061553805,339,188.02999757967055,277.0113409074427,79.91446145201797,893.8835136556675,1746001724.6100864,89.54563516458764,1011.333740094584
,,,,4423.945525952,,,,340,,,,,1746001730.2763143,,
,,,,4427.012169969,,,,341,,,,,1746001733.3428953,,
,,,,4430.12977781,,,,342,,,,,1746001736.4604523,,
,,,,4433.103772342,,,,343,,,,,1746001739.4345813,,
,0.5543573498725891,,0.16125014424324036,4462.804441879,0.11777234077453613,,,344,,,,,1746001769.1346667,,
,,,,4468.855427735,,,,345,,,,,1746001775.1843648,,
,,,,4472.047640045,,,,346,,,,,1746001778.3782494,,
,,,,4475.470048726,,,,347,,,,,1746001781.8006866,,
,,,,4478.611911157,,,,348,,,,,1746001784.9426606,,
149.2329169846828,0.5014373660087585,524.9049858809298,0.10958359390497208,4550.812335612,0.1257752776145935,499.41193073669206,43.59180899461087,349,89.03956780201509,278.8083364203061,76.14028487213177,749.4654670229095,1746001857.142862,50.983029505409675,709.9425827294981
,,,,4556.604351846,,,,350,,,,,1746001862.9341083,,
,,,,4559.745355555,,,,351,,,,,1746001866.0760238,,
,,,,4562.928974273,,,,352,,,,,1746001869.2597158,,
,,,,4566.118668634,,,,353,,,,,1746001872.449343,,
,0.4783737361431122,,0.11392410099506378,4596.779499777,0.11681824177503586,,,354,,,,,1746001903.1097398,,
,,,,4602.75428507,,,,355,,,,,1746001909.0847735,,
,,,,4605.878126395,,,,356,,,,,1746001912.2089562,,
,,,,4609.035973799,,,,357,,,,,1746001915.3667681,,
,,,,4612.237534879,,,,358,,,,,1746001918.5682375,,
272.8853951236717,0.5170567631721497,523.7452484154562,0.10333043336868286,4695.819800315,0.08872697502374649,532.5770886445857,41.58066800372588,359,133.06527642493484,277.8019930532656,77.88131907706469,831.8845930155387,1746002002.150029,69.53017387112982,884.4881489521716
,,,,4701.596016728,,,,360,,,,,1746002007.9267845,,
,,,,4704.772012744,,,,361,,,,,1746002011.1027455,,
,,,,4707.963442902,,,,362,,,,,1746002014.2936692,,
,,,,4711.162268562,,,,363,,,,,1746002017.4929497,,
,0.49779248237609863,,0.020341694355010986,4741.788461582,0.10373500734567642,,,364,,,,,1746002048.118723,,
,,,,4747.720765218,,,,365,,,,,1746002054.0514789,,
,,,,4750.928918618,,,,366,,,,,1746002057.2594159,,
,,,,4754.17013664,,,,367,,,,,1746002060.500798,,
,,,,4757.294975327,,,,368,,,,,1746002063.625715,,
390.58389539718337,0.5222048163414001,525.2180019903368,0.0750255212187767,4830.711313113,0.13226906955242157,577.1104305777678,38.33569033920309,369,196.62876591210184,277.42948233684564,78.90401510169899,947.8038150908142,1746002137.0412617,91.5523745271278,1128.4663639905075
,,,,4837.319490584,,,,370,,,,,1746002143.6501489,,
,,,,4841.069281201,,,,371,,,,,1746002147.4000528,,
,,,,4844.06907486,,,,372,,,,,1746002150.3999193,,
,,,,4847.185839402,,,,373,,,,,1746002153.516646,,
,0.5071033239364624,,0.15602944791316986,4876.202768098,0.17400981485843658,,,374,,,,,1746002182.5332978,,
,,,,4882.085723829,,,,375,,,,,1746002188.4164577,,
,,,,4885.287827408,,,,376,,,,,1746002191.6185727,,
,,,,4888.518533858,,,,377,,,,,1746002194.8493292,,
,,,,4891.818913084,,,,378,,,,,1746002198.1496828,,
160.09196033837242,0.5786690711975098,523.258460631305,0.21605928242206573,4962.834494682,0.18735115230083466,501.15378862070605,41.42915136414325,379,96.50517751628146,278.06459436369045,76.17136111841229,751.7577828953489,1746002269.164744,57.9332169339761,715.9499108045164
,,,,4968.842339491,,,,380,,,,,1746002275.1730938,,
,,,,4972.136233001,,,,381,,,,,1746002278.4669771,,
,,,,4975.318939015,,,,382,,,,,1746002281.6496346,,
,,,,4978.337813986,,,,383,,,,,1746002284.6679583,,
,0.5185837149620056,,0.03800398111343384,5008.677360164,0.1311444342136383,,,384,,,,,1746002315.0078104,,
,,,,5014.893830828,,,,385,,,,,1746002321.2243109,,
,,,,5018.068283745,,,,386,,,,,1746002324.3990717,,
,,,,5021.193546529,,,,387,,,,,1746002327.5242386,,
,,,,5024.461805195,,,,388,,,,,1746002330.7925212,,
173.74976566390987,0.48052188754081726,523.964246549809,-0.04277690872550011,5094.483594446,0.03358277305960655,513.2913180874743,40.91367297870249,389,98.51021317400037,281.80178536226134,73.31649189608504,783.5303658835276,1746002400.8140235,58.14286790044621,780.6694573904055
,,,,5100.234742312,,,,390,,,,,1746002406.5654237,,
,,,,5103.359897933,,,,391,,,,,1746002409.67509,,
,,,,5106.500623965,,,,392,,,,,1746002412.831383,,
,,,,5109.613517266,,,,393,,,,,1746002415.9442072,,
,0.5142353177070618,,0.12330552190542221,5140.042791684,0.09383963793516159,,,394,,,,,1746002446.3733907,,
,,,,5146.009246628,,,,395,,,,,1746002452.3399544,,
,,,,5149.135147585,,,,396,,,,,1746002455.465908,,
,,,,5152.28025659,,,,397,,,,,1746002458.610832,,
,,,,5155.294392963,,,,398,,,,,1746002461.625075,,
143.3247208118468,0.5045091509819031,524.2492067730323,0.06525655090808868,5224.527387988,0.0820833072066307,512.9912533369978,38.15948073938112,399,80.78650482708461,277.15537699531455,76.89457951154215,773.4212894538452,1746002530.8573675,49.394165071670535,757.7350750269253
,,,,5230.374341332,,,,400,,,,,1746002536.7048235,,
,,,,5233.392461639,,,,401,,,,,1746002539.7231421,,
,,,,5236.44196344,,,,402,,,,,1746002542.7726564,,
,,,,5239.567847027,,,,403,,,,,1746002545.8986297,,
,0.47835803031921387,,0.08884423226118088,5268.651264986,0.05825788900256157,,,404,,,,,1746002574.9815784,,
,,,,5274.684506168,,,,405,,,,,1746002581.0149858,,
,,,,5277.648052724,,,,406,,,,,1746002583.978885,,
,,,,5280.637098743,,,,407,,,,,1746002586.9677763,,
,,,,5283.587006859,,,,408,,,,,1746002589.9177837,,
182.18481440900058,0.5767526030540466,524.6526484268304,0.1539921909570694,5353.302693229,0.20930051803588867,508.3311867797788,40.001152672292896,409,101.67690554223478,277.6577525190503,78.0091455089,763.8884595961775,1746002659.6328075,55.70360843909896,737.9084375243099
,,,,5359.561536,,,,410,,,,,1746002665.8922486,,
,,,,5362.594104071,,,,411,,,,,1746002668.9247806,,
,,,,5365.693812208,,,,412,,,,,1746002672.0245636,,
,,,,5368.765082008,,,,413,,,,,1746002675.0958385,,
,0.5778537392616272,,0.14287319779396057,5398.803420778,0.11015516519546509,,,414,,,,,1746002705.13318,,
,,,,5404.735433723,,,,415,,,,,1746002711.0659647,,
,,,,5407.819053019,,,,416,,,,,1746002714.149827,,
,,,,5410.886623034,,,,417,,,,,1746002717.2173386,,
,,,,5413.991776888,,,,418,,,,,1746002720.3225327,,
448.1336936575603,0.5475392937660217,526.0843203314876,0.08522969484329224,5483.046079404,0.10385581105947495,600.1425749735207,44.095320152792866,419,224.13568628784913,277.2342523416744,78.9690581287868,999.6877078430335,1746002789.3762214,105.13162783445995,1234.3752481317379
,,,,5489.010992394,,,,420,,,,,1746002795.341647,,
,,,,5492.428598021,,,,421,,,,,1746002798.7591758,,
,,,,5495.580373214,,,,422,,,,,1746002801.9110215,,
,,,,5498.778775024,,,,423,,,,,1746002805.1094017,,
,0.5521511435508728,,0.13818274438381195,5528.871741808,0.21535758674144745,,,424,,,,,1746002835.2021143,,
,,,,5534.693966456,,,,425,,,,,1746002841.0246046,,
,,,,5537.693625528,,,,426,,,,,1746002844.024391,,
,,,,5540.710169744,,,,427,,,,,1746002847.040196,,
,,,,5543.727031712,,,,428,,,,,1746002850.0577865,,
444.2509741975985,0.5015861392021179,526.1029991133283,0.07978291064500809,5612.969174536,0.1166113018989563,606.5837680249251,37.980351608037694,429,226.29711746818933,267.06082111395176,78.7534156236904,1010.7926018564632,1746002919.2992241,104.403923712885,1260.7643269459272
,,,,5619.048027814,,,,430,,,,,1746002925.37872,,
,,,,5622.230925346,,,,431,,,,,1746002928.561632,,
,,,,5625.4652332,,,,432,,,,,1746002931.7959063,,
,,,,5628.630611503,,,,433,,,,,1746002934.9612482,,
,0.5208937525749207,,0.047088298946619034,5657.524184063,0.09724202007055283,,,434,,,,,1746002963.8544347,,
,,,,5663.554608327,,,,435,,,,,1746002969.885264,,
,,,,5666.681141799,,,,436,,,,,1746002973.0118246,,
,,,,5669.772113986,,,,437,,,,,1746002976.1029043,,
,,,,5672.897879361,,,,438,,,,,1746002979.2286208,,
450.86247317765464,0.49481001496315,524.8874294147244,0.10972528904676437,5751.073518653,0.1538587063550949,635.4122847114936,44.10020459381578,439,226.40693798719758,267.3541984842775,77.92166751930166,1062.5374259606933,1746003057.4031494,105.98853844562043,1362.3667515333748
,,,,5757.018718471,,,,440,,,,,1746003063.3494139,,
,,,,5760.031914446,,,,441,,,,,1746003066.36242,,
,,,,5763.056074976,,,,442,,,,,1746003069.3868651,,
,,,,5766.071871788,,,,443,,,,,1746003072.4025316,,
,0.5574029684066772,,-0.00889206025749445,5795.173040603,0.022077037021517754,,,444,,,,,1746003101.503586,,
,,,,5801.105660942,,,,445,,,,,1746003107.4361458,,
,,,,5804.18178613,,,,446,,,,,1746003110.5125475,,
,,,,5807.391041961,,,,447,,,,,1746003113.721824,,
,,,,5810.429824606,,,,448,,,,,1746003116.7604856,,
460.7762423274325,0.5509359240531921,526.1356107368947,0.07819948345422745,5879.680726961,0.15099702775478363,628.8787738530103,39.27710402870177,449,230.97064043460503,267.96342721088246,78.83401330500962,1048.9153945658745,1746003186.0107422,104.08788756818068,1333.2923882193395
,,,,5885.438091004,,,,450,,,,,1746003191.768831,,
,,,,5888.4202167,,,,451,,,,,1746003194.750895,,
,,,,5891.413273356,,,,452,,,,,1746003197.743998,,
,,,,5894.396799719,,,,453,,,,,1746003200.7274978,,
,0.4795750677585602,,0.06887219846248627,5923.734743613,0.10016927868127823,,,454,,,,,1746003230.065019,,
,,,,5929.773625624,,,,455,,,,,1746003236.1042886,,
,,,,5932.825354945,,,,456,,,,,1746003239.1559541,,
,,,,5935.824965327,,,,457,,,,,1746003242.1558073,,
,,,,5938.857926702,,,,458,,,,,1746003245.1886024,,
503.47824934626897,0.4887465536594391,525.0867751866971,0.08102136850357056,6008.741966791,0.06340324878692627,653.0847667973462,44.681334100055714,459,249.20240360107647,259.9259181180341,79.14868377755737,1125.4361277205765,1746003315.0720487,112.0024220288201,1505.4558182583808
,,,,6014.500680213,,,,460,,,,,1746003320.8313022,,
,,,,6017.482709534,,,,461,,,,,1746003323.8134947,,
,,,,6020.490720017,,,,462,,,,,1746003326.8214457,,
,,,,6023.508206078,,,,463,,,,,1746003329.8389206,,
,0.532564640045166,,0.16397666931152344,6053.791052249,0.1548970490694046,,,464,,,,,1746003360.121476,,
,,,,6059.604128861,,,,465,,,,,1746003365.9347475,,
,,,,6062.640689533,,,,466,,,,,1746003368.9713857,,
,,,,6065.675084527,,,,467,,,,,1746003372.0059004,,
,,,,6068.671149696,,,,468,,,,,1746003375.0018618,,
590.9430985964914,0.5967506170272827,524.9491709632908,0.23062996566295624,6137.748585064,0.16293440759181976,656.3363627996564,47.40084853256471,469,291.40666277321316,266.9629972435477,76.82084455712246,1134.0545661446324,1746003444.0786047,128.87237005583862,1520.36938297686
,,,,6143.76566997,,,,470,,,,,1746003450.0961497,,
,,,,6146.79751213,,,,471,,,,,1746003453.1282213,,
,,,,6149.890884861,,,,472,,,,,1746003456.2216105,,
,,,,6152.973892734,,,,473,,,,,1746003459.3044193,,
,0.476546972990036,,0.045225590467453,6183.107670761,0.08915839344263077,,,474,,,,,1746003489.4379363,,
,,,,6189.049790735,,,,475,,,,,1746003495.380381,,
,,,,6192.182068228,,,,476,,,,,1746003498.5128703,,
,,,,6195.341091665,,,,477,,,,,1746003501.6717167,,
,,,,6198.566442918,,,,478,,,,,1746003504.8970785,,
493.6751233614819,0.5837573409080505,524.1426027576663,0.18807673454284668,6268.116406488,0.16208720207214355,661.2203290880512,41.83380195582166,479,250.5035667858219,265.3985898579253,77.9234460599158,1134.7023888041617,1746003574.4468608,118.5430958012463,1518.6937452357233
,,,,6274.341577311,,,,480,,,,,1746003580.6721382,,
,,,,6277.781415444,,,,481,,,,,1746003584.112065,,
,,,,6280.912711819,,,,482,,,,,1746003587.243269,,
,,,,6284.107327882,,,,483,,,,,1746003590.4379468,,
,0.5459033846855164,,0.07438730448484421,6313.918402833,0.09925377368927002,,,484,,,,,1746003620.2489636,,
,,,,6319.965606359,,,,485,,,,,1746003626.2960975,,
,,,,6323.041650973,,,,486,,,,,1746003629.3723204,,
,,,,6326.065117586,,,,487,,,,,1746003632.3958454,,
,,,,6329.131030436,,,,488,,,,,1746003635.461755,,
537.5216429785027,0.4735657870769501,522.8615254058095,0.033276669681072235,6402.840912905,0.11211323738098145,664.395965092828,43.54413952684422,489,265.3993950255777,261.6007023934393,77.98354143759946,1149.5444843413047,1746003709.170891,119.63500596947748,1555.8033691579046
,,,,6409.590067928,,,,490,,,,,1746003715.9206147,,
,,,,6412.831328402,,,,491,,,,,1746003719.1617663,,
,,,,6415.780970109,,,,492,,,,,1746003722.1115963,,
,,,,6418.782041222,,,,493,,,,,1746003725.1127229,,
,0.5208840370178223,,0.10531463474035263,6448.189134204,0.13646133244037628,,,494,,,,,1746003754.5197372,,
,,,,6454.271025528,,,,495,,,,,1746003760.6016815,,
,,,,6457.380828623,,,,496,,,,,1746003763.7114499,,
,,,,6460.377857196,,,,497,,,,,1746003766.708538,,
,,,,6463.479304582,,,,498,,,,,1746003769.8100815,,
594.4609140597727,0.5361327528953552,525.9280153215043,0.008087974973022938,6531.872009388,0.052778709679841995,645.985373962119,46.10997350691324,499,287.11091438277265,270.47281908363516,76.03503988251633,1121.9281695798566,1746003838.2021828,125.37011044347956,1497.6706251242003
,,,,6537.696688878,,,,500,,,,,1746003844.027451,,
,,,,6540.751263614,,,,501,,,,,1746003847.0820825,,
,,,,6543.810480275,,,,502,,,,,1746003850.1412556,,
,,,,6546.910573456,,,,503,,,,,1746003853.2413695,,
,0.5018925666809082,,0.11644428968429565,6576.619091706,0.14259962737560272,,,504,,,,,1746003882.949747,,
,,,,6582.593512505,,,,505,,,,,1746003888.924039,,
,,,,6585.651468076,,,,506,,,,,1746003891.9822729,,
,,,,6588.893269417,,,,507,,,,,1746003895.2239122,,
,,,,6592.018193795,,,,508,,,,,1746003898.3488915,,
545.6510572111864,0.5074129700660706,525.3707278123236,0.09557769447565079,6661.535025415,0.13197021186351776,644.0404956387484,42.09191480513762,509,265.8798223480848,270.7438681737291,77.52981858069184,1109.763624572882,1746003967.8648317,118.20876868085341,1469.6259038942683
,,,,6667.684197221,,,,510,,,,,1746003974.0149581,,
,,,,6670.699860291,,,,511,,,,,1746003977.030557,,
,,,,6673.680257225,,,,512,,,,,1746003980.0109055,,
,,,,6676.670737661,,,,513,,,,,1746003982.9982512,,
,0.5001243948936462,,0.0784025713801384,6706.174626453,0.17229361832141876,,,514,,,,,1746004012.5051994,,
,,,,6711.91712447,,,,515,,,,,1746004018.2479117,,
,,,,6715.175916869,,,,516,,,,,1746004021.5066621,,
,,,,6718.283181222,,,,517,,,,,1746004024.6139343,,
,,,,6721.375169443,,,,518,,,,,1746004027.7059267,,
477.6069440340907,0.503469705581665,524.9575664551642,0.10766657441854477,6790.000010408,0.06339386105537415,586.0677747141639,35.55506779955075,519,228.3167891262507,278.4739155736376,78.38544798374193,964.248313737794,1746004096.329813,96.8002123515405,1160.3584853883378
,,,,6795.867123617,,,,520,,,,,1746004102.1977649,,
,,,,6798.873543866,,,,521,,,,,1746004105.2042975,,
,,,,6801.78312017,,,,522,,,,,1746004108.1139612,,
,,,,6804.673313781,,,,523,,,,,1746004111.0041475,,
,0.5282298922538757,,0.11893536895513535,6835.032933448,0.10915347188711166,,,524,,,,,1746004141.363286,,
,,,,6840.995366417,,,,525,,,,,1746004147.3224938,,
,,,,6844.054627543,,,,526,,,,,1746004150.3854487,,
,,,,6847.225817597,,,,527,,,,,1746004153.5565581,,
,,,,6850.298442202,,,,528,,,,,1746004156.6291618,,
155.45909975660072,0.5041858553886414,521.8814257935152,0.002666890388354659,6920.458442374,0.07279808074235916,499.740176515212,36.27680133858444,529,87.7238757563859,271.5393828320837,74.705832301894,741.8093814605905,1746004226.7885613,53.54629003654762,697.1321599267071
,,,,6926.523410746,,,,530,,,,,1746004232.8541868,,
,,,,6929.70622516,,,,531,,,,,1746004236.0369911,,
,,,,6932.86520178,,,,532,,,,,1746004239.1959293,,
,,,,6935.972501302,,,,533,,,,,1746004242.3031054,,
,0.5648917555809021,,0.12458614259958267,6966.064469554,0.18884404003620148,,,534,,,,,1746004272.3950872,,
,,,,6971.956830822,,,,535,,,,,1746004278.28739,,
,,,,6975.064941042,,,,536,,,,,1746004281.3957307,,
,,,,6978.807627355,,,,537,,,,,1746004285.1384046,,
,,,,6982.581492269,,,,538,,,,,1746004288.9122663,,
167.32351271706816,0.5790038108825684,527.5442615150889,0.22713465988636017,7057.231295711,0.26702597737312317,496.9870553819685,42.48026705759639,539,96.79055863875524,269.32571257874736,74.95883802168714,738.9772305781132,1746004363.5611699,58.036556966260974,688.2489032588518
,,,,7063.230478001,,,,540,,,,,1746004369.5610416,,
,,,,7066.439126565,,,,541,,,,,1746004372.7698483,,
,,,,7069.657280676,,,,542,,,,,1746004375.9880328,,
,,,,7072.77281724,,,,543,,,,,1746004379.1035984,,
,0.42670583724975586,,0.01457397360354662,7102.839902124,0.056994032114744186,,,544,,,,,1746004409.1705015,,
,,,,7109.057604279,,,,545,,,,,1746004415.3882313,,
,,,,7112.297642205,,,,546,,,,,1746004418.6283555,,
,,,,7115.429952188,,,,547,,,,,1746004421.7607348,,
,,,,7118.604664254,,,,548,,,,,1746004424.9354742,,
161.00122333309923,0.5600176453590393,525.3455663214531,0.08723360300064087,7188.783098363,0.088145412504673,497.89426585764863,41.80361243341262,549,92.26404529431218,275.95529057762576,74.3390087202549,747.2607339116539,1746004495.113145,56.0610307229521,706.93435731122
,,,,7194.563605154,,,,550,,,,,1746004500.8943992,,
,,,,7197.638938333,,,,551,,,,,1746004503.9696798,,
,,,,7200.549485431,,,,552,,,,,1746004506.880233,,
,,,,7203.534872843,,,,553,,,,,1746004509.8657043,,
,0.44464555382728577,,0.021603358909487724,7232.814945902,0.015573945827782154,,,554,,,,,1746004539.145271,,
,,,,7238.846055895,,,,555,,,,,1746004545.1768186,,
,,,,7241.92343577,,,,556,,,,,1746004548.254194,,
,,,,7245.055577754,,,,557,,,,,1746004551.3862534,,
,,,,7248.181097033,,,,558,,,,,1746004554.5112145,,
574.8216781492591,0.46042338013648987,525.9317620020964,0.10092313587665558,7319.634757492,0.09143024682998657,607.4731403599167,38.9692637954725,559,275.16197435037213,275.97010357426626,76.5014386911697,1023.0978757599328,1746004625.9647844,115.94870811943282,1286.354735250686
,,,,7325.806968851,,,,560,,,,,1746004632.1377134,,
,,,,7328.879969385,,,,561,,,,,1746004635.2107203,,
,,,,7332.02290979,,,,562,,,,,1746004638.3536165,,
,,,,7335.296254026,,,,563,,,,,1746004641.6269586,,
,0.553702175617218,,0.2002401351928711,7365.471535895,0.22250600159168243,,,564,,,,,1746004671.8020246,,
,,,,7371.572771485,,,,565,,,,,1746004677.9033716,,
,,,,7374.829106779,,,,566,,,,,1746004681.1598186,,
,,,,7377.980063507,,,,567,,,,,1746004684.3108296,,
,,,,7381.062824243,,,,568,,,,,1746004687.3935106,,
